"Arrival Block Detail","Departure Block Detail","Touchdown Time","Take Off Time","Arrival Time Actual","Departure Time Actual","Departure Time Scheduled","Arrival Time Scheduled","Delay main reason","Total Delay","First Departure Time","Departure Block Hour","Arrival Time Block","Day Of Week","Flight Date","Airline ID","Airline Code","Aircraft Tail ID","Flight Number","Origin Airport ID","Origin City ID","Origin Airport Code","Origin City Name","Origin State Abr","Origin State Name","Destination Airport ID","Destination City ID","Destination Airport Code","Destination City Name","Destination State Abr","Destination State Name","Departure Delay","Taxi Out","Taxi In","Arrival Delay","Fly Time Scheduled","Fly Time Actual","Distance Miles","Distance Group","Carrier Delay","Weather Delay","Airport Delay","Security Delay","Late Aircraft Delay","Distance Group Name"
"07:00 - 07:59","06:00 - 06:59","2023-01-17 00:00:00","2023-01-17 00:00:00","2023-01-16 00:00:00","2023-01-17 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","6","7","1","2023-01-16 00:00:00","19393","WN","N7880D","599","1125904","30194","DAL","Dallas, TX","TX","Texas","1042302","30423","AUS","Austin, TX","TX","Texas","-3","8","27","2","65","70","189","1","0","0","0","0","0","Less Than 250 Miles"
"08:00 - 08:59","06:00 - 06:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","6","8","1","2023-01-16 00:00:00","19393","WN","N291WN","418","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1490803","32575","SNA","Santa Ana, CA","CA","California","17","12","3","7","70","60","226","1","0","0","0","0","0","Less Than 250 Miles"
"08:00 - 08:59","06:00 - 06:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Airport System","29","2023-01-16 00:00:00","6","8","1","2023-01-16 00:00:00","19393","WN","N238WN","429","1457002","34570","RNO","Reno, NV","NV","Nevada","1379609","32457","OAK","Oakland, CA","CA","California","7","45","4","29","70","92","181","1","7","0","22","0","0","Less Than 250 Miles"
"08:00 - 08:59","06:00 - 06:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Carrier","33","2023-01-16 00:00:00","6","8","1","2023-01-16 00:00:00","19393","WN","N8575Z","1364","1289208","32575","LAX","Los Angeles, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","51","8","6","33","75","57","236","1","33","0","0","0","0","Less Than 250 Miles"
"08:00 - 08:59","07:00 - 07:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Carrier","16","2023-01-16 00:00:00","7","8","1","2023-01-16 00:00:00","19393","WN","N252WN","2513","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1389101","32575","ONT","Ontario, CA","CA","California","21","9","6","16","60","55","197","1","14","0","0","0","2","Less Than 250 Miles"
"08:00 - 08:59","07:00 - 07:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Carrier","80","2023-01-16 00:00:00","7","8","1","2023-01-16 00:00:00","19393","WN","N928WN","1435","1295407","32575","LGB","Long Beach, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","75","22","6","80","70","75","231","1","75","0","5","0","0","Less Than 250 Miles"
"09:00 - 09:59","07:00 - 07:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Late Aircraft","22","2023-01-16 00:00:00","7","9","1","2023-01-16 00:00:00","19393","WN","N288WN","2229","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1490803","32575","SNA","Santa Ana, CA","CA","California","16","21","3","22","65","71","226","1","0","0","6","0","16","Less Than 250 Miles"
"09:00 - 09:59","08:00 - 08:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","8","9","1","2023-01-16 00:00:00","19393","WN","N7867A","814","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1289208","32575","LAX","Los Angeles, CA","CA","California","0","16","8","3","70","73","236","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Late Aircraft","23","2023-01-16 00:00:00","9","10","1","2023-01-16 00:00:00","19393","WN","N244WN","357","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1389101","32575","ONT","Ontario, CA","CA","California","21","20","3","23","60","62","197","1","5","0","2","0","16","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","9","10","1","2023-01-16 00:00:00","19393","WN","N239WN","2818","1320402","31454","MCO","Orlando, FL","FL","Florida","1169706","32467","FLL","Fort Lauderdale, FL","FL","Florida","3","13","4","-8","65","54","177","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Carrier","132","2023-01-16 00:00:00","9","10","1","2023-01-16 00:00:00","19393","WN","N457WN","1657","1319801","33198","MCI","Kansas City, MO","MO","Missouri","1501606","31123","STL","St. Louis, MO","MO","Missouri","148","8","4","132","65","49","237","1","132","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","9","10","1","2023-01-16 00:00:00","19393","WN","N8317M","2839","1389101","32575","ONT","Ontario, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1","16","4","-7","65","57","197","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","9","10","1","2023-01-16 00:00:00","19393","WN","N8814K","1134","1289208","32575","LAX","Los Angeles, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","7","23","4","7","70","70","236","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Airport System","187","2023-01-16 00:00:00","9","10","1","2023-01-16 00:00:00","19393","WN","N757LV","562","1379609","32457","OAK","Oakland, CA","CA","California","1457002","34570","RNO","Reno, NV","NV","Nevada","191","9","5","187","55","51","181","1","0","0","187","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","9","10","1","2023-01-16 00:00:00","19393","WN","N211WN","362","1490803","32575","SNA","Santa Ana, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","5","11","8","-6","75","64","226","1","0","0","0","0","0","Less Than 250 Miles"
"10:00 - 10:59","09:00 - 09:59","2023-01-17 00:00:00","2023-01-17 00:00:00","2023-01-16 00:00:00","2023-01-17 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","9","10","1","2023-01-16 00:00:00","19393","WN","N8730Q","1570","1125904","30194","DAL","Dallas, TX","TX","Texas","1226603","31453","IAH","Houston, TX","TX","Texas","-2","19","6","2","70","74","216","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","09:00 - 09:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","9","11","1","2023-01-16 00:00:00","19393","WN","N473WN","245","1239103","31703","ISP","Islip, NY","NY","New York","1082106","30852","BWI","Baltimore, MD","MD","Maryland","4","9","3","-16","85","65","220","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Weather","93","2023-01-16 00:00:00","10","11","1","2023-01-16 00:00:00","19393","WN","N7821L","1175","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1080003","32575","BUR","Burbank, CA","CA","California","74","34","2","93","65","84","223","1","0","74","19","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","10","11","1","2023-01-16 00:00:00","19393","WN","N8612K","1285","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1289208","32575","LAX","Los Angeles, CA","CA","California","7","21","8","11","75","79","236","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","10","11","1","2023-01-16 00:00:00","19393","WN","N7856A","1113","1082106","30852","BWI","Baltimore, MD","MD","Maryland","1239103","31703","ISP","Islip, NY","NY","New York","13","15","5","12","65","64","220","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","10","11","1","2023-01-16 00:00:00","19393","WN","N8714Q","1706","1039707","30397","ATL","Atlanta, GA","GA","Georgia","1199603","31871","GSP","Greer, SC","SC","South Carolina","1","10","3","-14","60","45","153","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","10","11","1","2023-01-16 00:00:00","19393","WN","N8653A","522","1082106","30852","BWI","Baltimore, MD","MD","Maryland","1393102","33667","ORF","Norfolk, VA","VA","Virginia","26","8","3","11","55","40","159","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","11:00 - 11:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","11","11","1","2023-01-16 00:00:00","19393","WN","N8806Q","265","1198603","31986","GRR","Grand Rapids, MI","MI","Michigan","1323202","30977","MDW","Chicago, IL","IL","Illinois","3","10","4","-4","65","58","137","1","0","0","0","0","0","Less Than 250 Miles"
"11:00 - 11:59","10:00 - 10:59","2023-01-17 00:00:00","2023-01-17 00:00:00","2023-01-16 00:00:00","2023-01-17 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","10","11","1","2023-01-16 00:00:00","19393","WN","N484WN","2953","1209402","34699","HDN","Hayden, CO","CO","Colorado","1129202","30325","DEN","Denver, CO","CO","Colorado","-3","37","5","10","55","68","141","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Airport System","26","2023-01-16 00:00:00","11","12","1","2023-01-16 00:00:00","19393","WN","N943WN","2752","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1389101","32575","ONT","Ontario, CA","CA","California","13","37","2","26","65","78","197","1","13","0","13","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Airport System","19","2023-01-16 00:00:00","11","12","1","2023-01-16 00:00:00","19393","WN","N7721E","2470","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1289208","32575","LAX","Los Angeles, CA","CA","California","8","31","8","19","75","86","236","1","8","0","11","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","11","12","1","2023-01-16 00:00:00","19393","WN","N1801U","1905","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","1275804","32758","KOA","Kona, HI","HI","Hawaii","14","12","3","3","55","44","163","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","11","12","1","2023-01-16 00:00:00","19393","WN","N558WN","1496","1537002","34653","TUL","Tulsa, OK","OK","Oklahoma","1125904","30194","DAL","Dallas, TX","TX","Texas","3","12","3","-6","70","61","238","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","11","12","1","2023-01-16 00:00:00","19393","WN","N781WN","2214","1042302","30423","AUS","Austin, TX","TX","Texas","1125904","30194","DAL","Dallas, TX","TX","Texas","0","8","26","13","60","73","189","1","0","0","0","0","0","Less Than 250 Miles"
"12:00 - 12:59","11:00 - 11:59","2023-01-17 00:00:00","2023-01-17 00:00:00","2023-01-16 00:00:00","2023-01-17 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Airport System","32","2023-01-16 00:00:00","11","12","1","2023-01-16 00:00:00","19393","WN","N958WN","2364","1080003","32575","BUR","Burbank, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","-6","33","3","32","75","113","223","1","0","0","32","0","0","Less Than 250 Miles"
"13:00 - 13:59","11:00 - 11:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Airport System","43","2023-01-16 00:00:00","11","13","1","2023-01-16 00:00:00","19393","WN","N8782Q","2409","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1295407","32575","LGB","Long Beach, CA","CA","California","25","37","4","43","70","88","231","1","15","0","18","0","10","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Airport System","37","2023-01-16 00:00:00","12","13","1","2023-01-16 00:00:00","19393","WN","N492WN","1423","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1426204","34262","PSP","Palm Springs, CA","CA","California","9","47","3","37","60","88","173","1","0","0","28","0","9","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Carrier","66","2023-01-16 00:00:00","12","13","1","2023-01-16 00:00:00","19393","WN","N550WN","975","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1080003","32575","BUR","Burbank, CA","CA","California","41","47","4","66","75","100","223","1","36","0","25","0","5","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Airport System","33","2023-01-16 00:00:00","12","13","1","2023-01-16 00:00:00","19393","WN","N207WN","1147","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","1490803","32575","SNA","Santa Ana, CA","CA","California","0","46","8","33","65","98","226","1","0","0","33","0","0","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","12","13","1","2023-01-16 00:00:00","19393","WN","N8792Q","969","1240203","32402","ITO","Hilo, HI","HI","Hawaii","1217305","32134","HNL","Honolulu, HI","HI","Hawaii","4","10","5","-1","60","55","216","1","0","0","0","0","0","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","12","13","1","2023-01-16 00:00:00","19393","WN","N8653A","1943","1393102","33667","ORF","Norfolk, VA","VA","Virginia","1082106","30852","BWI","Baltimore, MD","MD","Maryland","17","9","3","8","60","51","159","1","0","0","0","0","0","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Airport System","173","2023-01-16 00:00:00","12","13","1","2023-01-16 00:00:00","19393","WN","N424WN","352","1295407","32575","LGB","Long Beach, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","185","7","4","173","70","58","231","1","0","0","173","0","0","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Airport System","193","2023-01-16 00:00:00","12","13","1","2023-01-16 00:00:00","19393","WN","N8612K","1286","1289208","32575","LAX","Los Angeles, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","182","29","4","193","70","81","236","1","0","0","182","0","11","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Airport System","196","2023-01-16 00:00:00","12","13","1","2023-01-16 00:00:00","19393","WN","N769SW","2054","1080003","32575","BUR","Burbank, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","171","42","5","196","65","90","223","1","0","0","151","0","45","Less Than 250 Miles"
"13:00 - 13:59","12:00 - 12:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Airport System","171","2023-01-16 00:00:00","12","13","1","2023-01-16 00:00:00","19393","WN","N404WN","1317","1490803","32575","SNA","Santa Ana, CA","CA","California","1288904","32211","LAS","Las Vegas, NV","NV","Nevada","178","8","8","171","70","63","226","1","0","0","171","0","0","Less Than 250 Miles"
"13:00 - 13:59","13:00 - 13:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","13","13","1","2023-01-16 00:00:00","19393","WN","N908WN","443","1119302","33105","CVG","Cincinnati, OH","KY","Kentucky","1323202","30977","MDW","Chicago, IL","IL","Illinois","11","9","6","5","70","64","249","1","0","0","0","0","0","Less Than 250 Miles"
"13:00 - 13:59","13:00 - 13:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Carrier","19","2023-01-16 00:00:00","13","13","1","2023-01-16 00:00:00","19393","WN","N8735L","767","1143302","31295","DTW","Detroit, MI","MI","Michigan","1323202","30977","MDW","Chicago, IL","IL","Illinois","23","12","4","19","70","66","228","1","19","0","0","0","0","Less Than 250 Miles"
"14:00 - 14:59","13:00 - 13:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","13","14","1","2023-01-16 00:00:00","19393","WN","N240WN","1747","1129202","30325","DEN","Denver, CO","CO","Colorado","1110902","30189","COS","Colorado Springs, CO","CO","Colorado","16","10","3","0","45","29","73","1","0","0","0","0","0","Less Than 250 Miles"
"14:00 - 14:59","13:00 - 13:59","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","2023-01-16 00:00:00","Fly Time","0","2023-01-16 00:00:00","13","14","1","2023-01-16 00:00:00","19393","WN","N439WN","955","1129202","30325","DEN","Denver, CO","CO","Colorado","1350202","33502","MTJ","Montrose/Delta, CO","CO","Colorado","8","10","4","0","55","47","196","1","0","0","0","0","0","Less Than 250 Miles"
